44,438.47500,433.47500,5.0000,-RPT,FM,VK2RRS 7,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RRS 7 - Lewisham,0
45,438.10000,433.10000,5.0000,-RPT,FM,VK2RRW 7,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RRW 7 - North Ryde,0
46,439.32500,434.32500,5.0000,-RPT,FM,VK2RSV 7,TONE SQL,91.5 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RSV 7 - Sans Souci,0
47,439.77500,434.77500,5.0000,-RPT,FM,VK2RSW 7,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RSW 7 - Blaxland,0
48,439.30000,434.30000,5.0000,-RPT,FM,VK2RTG 7,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RTG 7 - Kariong,0
49,438.27500,432.87500,5.4000,-RPT,FM,VK2RWS 7,TONE SQL,91.5 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RWS 7 - Berowra North,0
50,146.92500,146.32500,0.6000,-RPT,FM,VK1RJB 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK1RJB 2 Jervis Jervis Bay,0
51,147.25000,147.85000,0.6000,+RPT,FM,VK2RHH 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RHH 2 Nimtbl Nimmitabel,0
52,146.82500,146.22500,0.6000,-RPT,FM,VK2RHR 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RHR 2 HRange High Range,0
53,146.70000,146.10000,0.6000,-RPT,FM,VK2RMU 2,TONE SQL,123.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RMU 2 NowraH Nowra Hill,0
54,147.07500,147.67500,0.6000,+RPT,FM,VK2RMW 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RMW 2 Wandra Mt Wandera,0
55,147.10000,147.70000,0.6000,+RPT,FM,VK2RSH 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RSH 2 SHigh Southern Highlands,0
56,146.67500,146.07500,0.6000,-RPT,FM,VK2RUW 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RUW 2 Nites1 Knights Hill,0
57,146.97500,146.37500,0.6000,-RPT,FM,VK2RUWA2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RUWA2 Nites2 Knights Hill,0
58,146.82500,146.22500,0.6000,-RPT,FM,VK2RWP 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RWP 2 WolumP Wolumla Peak,0
59,438.02500,433.02500,5.0000,-RPT,FM,VK2RHR 7,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RHR 7 HRange High Range,0
60,438.30000,433.30000,5.0000,-RPT,FM,VK2RIW 7,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RIW 7 - Kiama,0
61,438.12500,433.12500,5.0000,-RPT,FM,VK2RMU 7,TONE SQL,123.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RMU 7 NowraH Nowra Hill,0
62,439.37500,434.37500,5.0000,-RPT,FM,VK2RSH 7,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RSH 7 - Alpine,0
63,439.90000,434.90000,5.0000,-RPT,FM,VK2RWP 7,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RWP 7 WolumP Wolumla Peak,0
64,146.62500,146.02500,0.6000,-RPT,FM,VK2RBB 2,TONE SQL,123.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RBB 2 Byron Goonengerry,0
65,147.35000,147.95000,0.6000,+RPT,FM,VK2RBO 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RBO 2 Coorb Cooranbong,0
66,146.75000,146.15000,0.6000,-RPT,FM,VK2RCB 2,TONE SQL,123.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RCB 2 FranLO Francis Lookout,0
67,146.85000,146.25000,0.6000,-RPT,FM,VK2RCH 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RCH 2 Bruxnr Mt Coramba,0
68,147.00000,146.40000,0.6000,-RPT,FM,VK2RCN 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RCN 2 TelePt Telegraph Point,0
69,146.67500,146.07500,0.6000,-RPT,FM,VK2RCV 2,TONE SQL,123.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RCV 2 Graft Grafton,0
70,146.65000,146.05000,0.6000,-RPT,FM,VK2RDO 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RDO 2 Dorrig Dorrigo Plateau,0
71,146.67500,146.07500,0.6000,-RPT,FM,VK2REE 2,TONE SQL,123.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2REE 2 - Mt Ganghat,0
72,147.25000,147.85000,0.6000,+RPT,FM,VK2REH 2,TONE SQL,123.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2REH 2 Woodbn Moonimba,0
73,147.10000,147.70000,0.6000,+RPT,FM,VK2RGL 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RGL 2 CbTree Cabbage Tree Mtn,0
74,147.20000,147.80000,0.6000,+RPT,FM,VK2RGLA2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RGLA2 CbTree Cabbage Tree Mtn,0
75,146.87500,146.27500,0.6000,-RPT,FM,VK2RMY 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RMY 2 YarahP Mt Yarrahapinni,0
76,146.90000,146.30000,0.6000,-RPT,FM,VK2RNC 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RNC 2 SgarL Mt Sugarloaf,0
77,146.97500,146.37500,0.6000,-RPT,FM,VK2RNCA2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RNCA2 SgarL1 Mt Sugarloaf,0
78,146.70000,146.10000,0.6000,-RPT,FM,VK2RPM 2,TONE SQL,91.5 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RPM 2 MdlBro Middle Brother,0
