Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,Mode,TStep,Skip,Comment,URCALL,RPT1CALL,RPT2CALL
523,VK7REC 2 Snow Hill,146.9000,-,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK7REC 2 Snow Hill,,VK7REC 2,
524,VK7RHT 2 Snug Tiers,146.8500,-,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK7RHT 2 Snug Tiers,,VK7RHT 2,
525,VK7RMD 2 Mt Duncan,146.6250,-,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK7RMD 2 Mt Duncan,,VK7RMD 2,
526,VK7RNW 2 Ulverstone West,146.7500,-,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK7RNW 2 Ulverstone West,,VK7RNW 2,
527,VK7RTV 2 Stowport,146.7750,-,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK7RTV 2 Stowport,,VK7RTV 2,
528,VK7RVP 2 St Valentines Peak,146.7250,-,0.600,TSQL,91.5,91.5,023,NN,FM,5.00,S,VK7RVP 2 St Valentines Peak,,VK7RVP 2,
529,VK7RWC 2 Mt Read,147.0750,+,0.600,TSQL,123,123,023,NN,FM,5.00,S,VK7RWC 2 Mt Read,,VK7RWC 2,
530,VK7RAB 7 portable,438.5500,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK7RAB 7 portable,,VK7RAB 7,
531,VK7RAC 7 Table Cape,438.6500,-,5.000,TSQL,141.3,141.3,023,NN,FM,5.00,S,VK7RAC 7 Table Cape,,VK7RAC 7,
532,VK7RAF 7 Mt Faulkner,438.5500,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK7RAF 7 Mt Faulkner,,VK7RAF 7,
533,VK7RAK 7 Gagebrook,438.7000,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK7RAK 7 Gagebrook,,VK7RAK 7,
534,VK7RAL 7 Companion Hill,439.9000,-,5.000,TSQL,141.3,141.3,023,NN,FM,5.00,S,VK7RAL 7 Companion Hill,,VK7RAL 7,
535,VK7RBH 7 Ben Lomond,438.0500,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK7RBH 7 Ben Lomond,,VK7RBH 7,
536,VK7RCH 7 Grey Mtn,438.5750,-,5.000,TSQL,123,123,023,NN,FM,5.00,S,VK7RCH 7 Grey Mtn,,VK7RCH 7,
537,VK7RCR 7 Lenah Valley,438.5250,-,5.000,TSQL,91.5,91.5,023,NN,FM,5.00,S,VK7RCR 7 Lenah Valley,,VK7RCR 7,
538,VK7RDR 7 Dazzler Range,439.7750,-,5.000,TSQL,91.5,91.5,023,NN,FM,5.00,S,VK7RDR 7 Dazzler Range,,VK7RDR 7,
539,VK7RDS 7 Mt Nelson,439.7500,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK7RDS 7 Mt Nelson,,VK7RDS 7,
540,VK7REC 7 Snow Hill,439.7000,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK7REC 7 Snow Hill,,VK7REC 7,
541,VK7RIN 7 Barren Tier,438.5000,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK7RIN 7 Barren Tier,,VK7RIN 7,
542,VK7RMD 7 Mt Duncan,438.6000,-,5.000,TSQL,141.3,141.3,023,NN,FM,5.00,S,VK7RMD 7 Mt Duncan,,VK7RMD 7,
543,VK7RML 7 Mt Lloyd,439.9500,-,5.000,TSQL,141.3,141.3,023,NN,FM,5.00,S,VK7RML 7 Mt Lloyd,,VK7RML 7,
544,VK7RTC 7 Mt Wellington,439.8250,-,5.000,TSQL,91.5,91.5,023,NN,FM,5.00,S,VK7RTC 7 Mt Wellington,,VK7RTC 7,
545,APRSAU APRSAU,145.1750,,0,,88.5,88.5,023,NN,FM,5.00,S,APRSAU APRSAU,,APRSAU,
546,APRWIC WicenPkt,145.2000,,0,,88.5,88.5,023,NN,FM,5.00,S,APRWIC WicenPkt,,APRWIC,
547,APRISS APRISS,145.8250,,0,,88.5,88.5,023,NN,FM,5.00,S,APRISS APRISS,,APRISS,
548,APRSAR APRSAR,144.9300,,0,,88.5,88.5,023,NN,FM,5.00,S,APRSAR APRSAR,,APRSAR,
549,APRSBR APRSBR,145.5750,,0,,88.5,88.5,023,NN,FM,5.00,S,APRSBR APRSBR,,APRSBR,
550,APRSCN APRSCN,144.6400,,0,,88.5,88.5,023,NN,FM,5.00,S,APRSCN APRSCN,,APRSCN,
551,APRSCR APRSCR,144.8000,,0,,88.5,88.5,023,NN,FM,5.00,S,APRSCR APRSCR,,APRSCR,
552,APRSEU APRSEU,144.8000,,0,,88.5,88.5,023,NN,FM,5.00,S,APRSEU APRSEU,,APRSEU,
553,APRSJP APRSJP,144.6600,,0,,88.5,88.5,023,NN,FM,5.00,S,APRSJP APRSJP,,APRSJP,
554,APRSKO APRSKO,144.6200,,0,,88.5,88.5,023,NN,FM,5.00,S,APRSKO APRSKO,,APRSKO,
555,APRSNZ APRSNZ,144.5750,,0,,88.5,88.5,023,NN,FM,5.00,S,APRSNZ APRSNZ,,APRSNZ,
556,APRSTH APRSTH,144.5250,,0,,88.5,88.5,023,NN,FM,5.00,S,APRSTH APRSTH,,APRSTH,
557,APRSUS APRSUS,144.3900,,0,,88.5,88.5,023,NN,FM,5.00,S,APRSUS APRSUS,,APRSUS,
558,APRSVE APRSVE,145.0100,,0,,88.5,88.5,023,NN,FM,5.00,S,APRSVE APRSVE,,APRSVE,
559,VK3RSD B portable,438.2750,-,5.400,,88.5,88.5,023,NN,DV,5.00,S,VK3RSD B portable,CQCQCQ,VK3RSD B,VK3RSD G
560,VK3RSD C portable,146.8875,-,0.600,,88.5,88.5,023,NN,DV,5.00,S,VK3RSD C portable,CQCQCQ,VK3RSD C,VK3RSD G
561,VK3RWW B portable,438.1500,-,5.400,,88.5,88.5,023,NN,DV,5.00,S,VK3RWW B portable,CQCQCQ,VK3RWW B,VK3RWW G
562,VK3RWWAB portable,438.3000,-,5.400,,88.5,88.5,023,NN,DV,5.00,S,VK3RWWAB portable,CQCQCQ,VK3RWWAB,VK3RWW G
563,S27125 S27125,432.7125,,0,,88.5,88.5,023,NN,FM,5.00,S,S27125 S27125,,S27125,
564,S7025 S7025,147.0250,,0,,88.5,88.5,023,NN,FM,5.00,S,S7025 S7025,,S7025,
565,S7625 S7625,147.6250,,0,,88.5,88.5,023,NN,FM,5.00,S,S7625 S7625,,S7625,
566,S81125 S81125,438.1125,,0,,88.5,88.5,023,NN,FM,5.00,S,S81125 S81125,,S81125,
567,W3800 W3800,433.8000,,0,,88.5,88.5,023,NN,FM,5.00,S,W3800 W3800,,W3800,
568,W7125 W7125,147.1250,,0,,88.5,88.5,023,NN,FM,5.00,S,W7125 W7125,,W7125,
569,W7150 W7150,147.1500,,0,,88.5,88.5,023,NN,FM,5.00,S,W7150 W7150,,W7150,
570,W7175 W7175,147.1750,,0,,88.5,88.5,023,NN,FM,5.00,S,W7175 W7175,,W7175,
571,W7500 W7500,147.5000,,0,,88.5,88.5,023,NN,FM,5.00,S,W7500 W7500,,W7500,
572,W7725 W7725,147.7250,,0,,88.5,88.5,023,NN,FM,5.00,S,W7725 W7725,,W7725,
573,W7750 W7750,147.7500,,0,,88.5,88.5,023,NN,FM,5.00,S,W7750 W7750,,W7750,
574,W7775 W7775,147.7750,,0,,88.5,88.5,023,NN,FM,5.00,S,W7775 W7775,,W7775,
575,W8275 W8275,438.2750,,0,,88.5,88.5,023,NN,FM,5.00,S,W8275 W8275,,W8275,
576,W8625 W8625,438.6250,,0,,88.5,88.5,023,NN,FM,5.00,S,W8625 W8625,,W8625,
577,W8800 W8800,438.8000,,0,,88.5,88.5,023,NN,FM,5.00,S,W8800 W8800,,W8800,
578,W9925 W9925,439.9250,,0,,88.5,88.5,023,NN,FM,5.00,S,W9925 W9925,,W9925,
579,W9975 W9975,439.9750,,0,,88.5,88.5,023,NN,FM,5.00,S,W9975 W9975,,W9975,
580,VK1RWP 2 portable,147.1250,+,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK1RWP 2 portable,,VK1RWP 2,
581,VK1RWPA2 portable,147.1500,+,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK1RWPA2 portable,,VK1RWPA2,
582,VK1RWPB2 portable,147.1750,+,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK1RWPB2 portable,,VK1RWPB2,
583,VK2RAV 2 portable,147.1250,+,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK2RAV 2 portable,,VK2RAV 2,
584,VK2RAVA2 portable,147.1500,+,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK2RAVA2 portable,,VK2RAVA2,
585,VK2RAVB2 portable,147.1750,+,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK2RAVB2 portable,,VK2RAVB2,
586,VK2REP 2 portable,147.1750,+,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK2REP 2 portable,,VK2REP 2,
587,VK2RFI 2 portable,147.1750,+,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK2RFI 2 portable,,VK2RFI 2,
588,VK3RPW 2 portable,146.9250,-,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK3RPW 2 portable,,VK3RPW 2,
589,VK3RSR 2 portable,146.9750,-,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK3RSR 2 portable,,VK3RSR 2,
590,VK3RWE 2 portable,146.9250,-,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK3RWE 2 portable,,VK3RWE 2,
591,VK3RWEA2 portable,147.3000,+,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK3RWEA2 portable,,VK3RWEA2,
592,VK3RWI 2 portable,146.9250,-,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK3RWI 2 portable,,VK3RWI 2,
593,VK3RWP 2 portable,146.9250,-,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK3RWP 2 portable,,VK3RWP 2,
594,VK3RWPA2 portable,147.3000,+,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK3RWPA2 portable,,VK3RWPA2,
595,VK3RWR 2 portable,146.9250,-,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK3RWR 2 portable,,VK3RWR 2,
596,VK3RWRA2 portable,147.3000,+,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK3RWRA2 portable,,VK3RWRA2,
597,VK4RWI 2 portable,147.1500,+,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK4RWI 2 portable,,VK4RWI 2,
598,WicenPkt WICENP,145.2000,,0,,88.5,88.5,023,NN,FM,5.00,S,WicenPkt WICENP,,WicenPkt,
599,VK1RWP 7 portable,439.9250,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK1RWP 7 portable,,VK1RWP 7,
600,VK1RWPA7 portable,439.9750,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK1RWPA7 portable,,VK1RWPA7,
601,VK2RAF 7 portable,439.9250,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK2RAF 7 portable,,VK2RAF 7,
602,VK2RAH 7 portable,439.8750,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK2RAH 7 portable,,VK2RAH 7,
603,VK2RAV 7 portable,439.5250,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK2RAV 7 portable,,VK2RAV 7,
604,VK2RFI 7 portable,439.6250,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK2RFI 7 portable,,VK2RFI 7,
605,VK3RPW 7 portable,438.2750,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK3RPW 7 portable,,VK3RPW 7,
606,VK3RPWA7 portable,438.6250,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK3RPWA7 portable,,VK3RPWA7,
607,VK3RSS 7 portable,439.9750,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK3RSS 7 portable,,VK3RSS 7,
608,VK3RWE 7 portable,438.2750,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK3RWE 7 portable,,VK3RWE 7,
609,VK3RWEA7 portable,438.6250,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK3RWEA7 portable,,VK3RWEA7,
610,VK3RWI 7 portable,438.2750,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK3RWI 7 portable,,VK3RWI 7,
611,VK3RWIA7 portable,438.6250,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK3RWIA7 portable,,VK3RWIA7,
612,VK3RWP 7 portable,438.6250,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK3RWP 7 portable,,VK3RWP 7,
613,VK3RWPA7 portable,439.9250,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK3RWPA7 portable,,VK3RWPA7,
614,VK3RWPB7 portable,439.9750,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK3RWPB7 portable,,VK3RWPB7,
615,VK3RWR 7 portable,438.2750,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK3RWR 7 portable,,VK3RWR 7,
616,VK3RWRA7 portable,438.6250,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK3RWRA7 portable,,VK3RWRA7,
617,VK4RWI 7 portable,438.6250,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK4RWI 7 portable,,VK4RWI 7,
618,VK2HDX B DHAP,438.9500,+,0.0,,88.5,88.5,023,NN,DV,5.00,S,VK2HDX B DHAP,CQCQCQ,VK2HDX B,VK2HDX G
619,VK2HDX B Echo,438.9500,+,0.0,,88.5,88.5,023,NN,DV,5.00,S,VK2HDX B Echo,       E,VK2HDX B,VK2HDX G
620,VK2HDX B Status,438.9500,+,0.0,,88.5,88.5,023,NN,DV,5.00,S,VK2HDX B Status,       I,VK2HDX B,VK2HDX G
621,VK2HDX B Unlink,438.9500,+,0.0,,88.5,88.5,023,NN,DV,5.00,S,VK2HDX B Unlink,       U,VK2HDX B,VK2HDX G
622,VK2HDX B LinkR01A,438.9500,+,0.0,,88.5,88.5,023,NN,DV,5.00,S,VK2HDX B LinkR01A,REF001AL,VK2HDX B,VK2HDX G
623,VK2HDX B LinkD14B,438.9500,+,0.0,,88.5,88.5,023,NN,DV,5.00,S,VK2HDX B LinkD14B,DCS014BL,VK2HDX B,VK2HDX G
624,VK2PSF B DHAP,438.9500,+,0.0,,88.5,88.5,023,NN,DV,5.00,S,VK2PSF B DHAP,CQCQCQ,VK2PSF B,VK2PSF G
625,VK2PSF B Echo,438.9500,+,0.0,,88.5,88.5,023,NN,DV,5.00,S,VK2PSF B Echo,       E,VK2PSF B,VK2PSF G
626,VK2PSF B Status,438.9500,+,0.0,,88.5,88.5,023,NN,DV,5.00,S,VK2PSF B Status,       I,VK2PSF B,VK2PSF G
627,VK2PSF B Unlink,438.9500,+,0.0,,88.5,88.5,023,NN,DV,5.00,S,VK2PSF B Unlink,       U,VK2PSF B,VK2PSF G
628,VK2PSF B LinkR01A,438.9500,+,0.0,,88.5,88.5,023,NN,DV,5.00,S,VK2PSF B LinkR01A,REF001AL,VK2PSF B,VK2PSF G
629,VK2PSF B LinkD14B,438.9500,+,0.0,,88.5,88.5,023,NN,DV,5.00,S,VK2PSF B LinkD14B,DCS014BL,VK2PSF B,VK2PSF G
630,VK2PSF D dv4dst,441.0750,+,0.0,,88.5,88.5,023,NN,DV,5.00,S,VK2PSF D dv4dst,CQCQCQ,VK2PSF D,VK2PSF G
631,VK2PSF D Echo,441.0750,+,0.0,,88.5,88.5,023,NN,DV,5.00,S,VK2PSF D Echo,       E,VK2PSF D,VK2PSF G
632,VK2PSF D Status,441.0750,+,0.0,,88.5,88.5,023,NN,DV,5.00,S,VK2PSF D Status,       I,VK2PSF D,VK2PSF G
633,VK2PSF D Unlink,441.0750,+,0.0,,88.5,88.5,023,NN,DV,5.00,S,VK2PSF D Unlink,       U,VK2PSF D,VK2PSF G
634,VK2PSF D LinkR01A,441.0750,+,0.0,,88.5,88.5,023,NN,DV,5.00,S,VK2PSF D LinkR01A,REF001AL,VK2PSF D,VK2PSF G
635,VK2PSF D LinkD14B,441.0750,+,0.0,,88.5,88.5,023,NN,DV,5.00,S,VK2PSF D LinkD14B,DCS014BL,VK2PSF D,VK2PSF G
