Call,freq,offset,ctcss,type,location,longditude,latitude,height,maidenhead,distsyd,dirsyd,dirkat,distmel,disttmb,txpower,bank
VK2RWP,439.9000,-5,,FM,Wolumla Peak,149.7281148,-36.86445474,0,QF43ud72im,358619,201.6,188.4,434593.3,1045349.6,5,
VK2RWR,147.0750,0.6,,FM,Moona Trig,151.8898296,-31.03990305,0,QF58wx60sk,320086,11.7,27.1,983873.5,369240.6,5,
VK2RWS,438.2750,-5.4,91.5Hz,FM,Berowra North,151.1469258,-33.62087566,0,QF56nj70px,27961,348.4,82.3,726919.7,663325.8,5,
VK2RWS,438.2750,-5.4,91.5Hz,P25 (NAC = 293),Berowra North,151.1469258,-33.62087566,0,QF56nj70px,27961,348.4,82.3,726919.7,663325.8,5,
VK2RYL,147.2250,0.6,,FM,Bald Mountain,150.0175414,-32.69094859,0,QF57ah24ce,171255,319.3,346.6,730542.0,609288.2,5,
VK2RZL,146.8750,-0.6,123Hz,FM,Mt Arthur,150.8583963,-32.36301317,0,QF57kp32av,170044,348.8,19.0,808361.7,541349.9,5,
VK3RAD,438.5250,-5,123Hz,FM,Mitcham,145.188383,-37.82077303,0,QF22oe23oa,698349,229.4,224.0,19289.7,1325761.1,5,
VK3RAD,53.6750,-1,,FM,Mitcham,145.188383,-37.82077303,0,QF22oe23oa,698349,229.4,224.0,19289.7,1325761.1,5,
VK3RAG,146.7750,-0.6,123Hz,FM,Rennies Hill,145.7058345,-37.21863058,0,QF22us47qm,622006,231.7,225.8,92743.8,1244801.2,5,
VK3RAJ,146.8250,-0.6,94.8Hz,FM,Upwey,145.3172575,-37.90393029,0,QF22pc83bb,695024,228.2,222.7,32197.2,1326662.8,5,
VK3RAJ,439.7500,-5,91.5Hz,FM,Upwey,145.3172575,-37.90393029,0,QF22pc83bb,695024,228.2,222.7,32197.2,1326662.8,5,
VK3RBA AD,1298.7000,0,,DV,Mt Buninyong,143.9264646,-37.65292977,0,QF12xi13eh,780630,235.4,231.1,93659.1,1380293.9,5,
VK3RBA B,439.9875,-5,,DV,Mt Buninyong,143.9264646,-37.65292977,0,QF12xi13eh,780630,235.4,231.1,93659.1,1380293.9,5,
VK3RBA,1273.9250,20,91.5Hz,FM,Mt Buninyong,143.9264646,-37.65292977,0,QF12xi13eh,780630,235.4,231.1,93659.1,1380293.9,5,
VK3RBA,146.7500,-0.6,91.5Hz,FM,Mt Buninyong,143.9264646,-37.65292977,0,QF12xi13eh,780630,235.4,231.1,93659.1,1380293.9,5,
VK3RBA,439.2750,-5,91.5Hz,FM,Mt Buninyong,143.9264646,-37.65292977,0,QF12xi13eh,780630,235.4,231.1,93659.1,1380293.9,5,
VK3RBL,439.8250,-5,,FM,Bambill South,141.5080933,-34.47257896,0,QF05sm06xn,896474,263.0,261.7,484172.0,1320964.5,5,
VK3RBM,1273.1500,20,,FM,Bacchus Marsh,144.4166529,-37.64389849,0,QF22ei95xl,743149,233.7,229.1,52256.5,1351701.9,5,
VK3RBM,438.7000,-5,91.5Hz,FM,Bacchus Marsh,144.4166529,-37.64389849,0,QF22ei95xl,743149,233.7,229.1,52256.5,1351701.9,5,
VK3RBN,438.3500,-5,91.5Hz,FM,Burrumbeet,143.6637942,-37.47438741,0,QF12tm96pd,791201,237.5,233.4,121234.5,1380857.5,5,
VK3RBO,2415.000,-1165,,ATV,Specimen Hill,144.2440875,-36.76562244,0,QF23cf96gg,709913,241.1,236.8,132929.8,1287994.6,5,
VK3RBO,438.0250,-5,,FM,Specimen Hill,144.2440875,-36.76562244,0,QF23cf96gg,709913,241.1,236.8,132929.8,1287994.6,5,
VK3RBP,439.7000,-5,91.5Hz,FM,Horsham,142.1983672,-36.71618158,0,QF13cg38tc,877875,246.3,243.4,274316.5,1415503.0,5,
VK3RBQ,147.2000,0.6,,FM,Dimboola,142.0348445,-36.45216135,0,QF13an41el,883110,248.5,245.8,301361.5,1407836.8,5,
VK3RBT,146.6500,-0.6,91.5Hz,FM,Green Hill,143.9015765,-37.62642303,0,QF12wi89ep,781047,235.6,231.4,96421.6,1379510.3,5,
VK3RBU,438.4750,-5,91.5Hz,FM,Mt Hollowback,143.8154793,-37.44005074,0,QF12vn74uj,777577,237.3,233.1,109992.2,1369038.0,5,
VK3RBW,438.4500,-5,91.5Hz,FM,Mt Gisborne,144.5870696,-37.52017815,0,QF22hl05kd,723095,234.0,229.2,46910.1,1331552.6,5,
VK3RBY,439.6250,-5,88.5Hz,FM,Bayswater,145.2639384,-37.84043156,0,QF22pd18qh,694385,228.9,223.5,26091.2,1323641.0,5,
VK3RCA,146.6750,-0.6,,FM,Torrumbarry,144.570348,-36.04400059,0,QF23gw89kk,652357,246.4,242.2,199600.9,1209580.1,5,
VK3RCC,1273.1000,20,,FM,Melbourne City,144.9694815,-37.81382239,0,QF22le64iq,713376,230.4,225.2,0.0,1336567.6,5,
VK3RCC,438.0250,-5,91.5Hz,FM,Melbourne City,144.9694815,-37.81382239,0,QF22le64iq,713376,230.4,225.2,0.0,1336567.6,5,
VK3RCD,438.1875,-5.4,,P25 (NAC = 293),Kinglake,145.3162849,-37.5157077,0,QF22pl76wf,669216,231.1,225.6,45067.5,1291764.0,5,
VK3RCE B,438.9125,0,,DV,Bendigo,144.3038831,-36.73384772,0,QF23dg63lv,703586,241.2,236.8,133606.4,1281787.7,5,
VK3RCP,438.0250,-5,,FM,Ouyen,142.3116084,-35.06953216,0,QF14dw73jh,827830,258.2,256.2,386640.8,1294984.5,5,
VK3RCR,147.0750,0.6,,FM,Mt Dandenong,145.34661,-37.83747566,0,QF22qd19oa,688435,228.6,223.0,33306.0,1319150.3,5,
VK3RCU,438.4250,-5,,FM,Mt Moliagul,143.6469508,-36.72319488,0,QF13tg76pk,756863,243.1,239.3,168552.9,1321382.3,5,
VK3RCV,147.1500,0.6,,FM,Mt Alexander,144.3087249,-36.99059685,0,QF23da72bg,715631,239.1,234.6,108490.7,1302671.1,5,
VK3RDD,53.5750,-1,91.5Hz,FM,Cockatoo,145.4770185,-37.94294867,0,QF22rb73fq,686810,227.2,221.6,46895.5,1322175.8,5,
VK3RDG,147.1250,0.6,,FM,Mt Delegate,148.8973438,-37.11267338,0,QF42kv72qx,416572,209.5,198.4,356069.4,1096770.6,5,
VK3RDK C,146.6375,-0.6,,DV,Horsham,142.2047202,-36.71861355,0,QF13cg47nm,877422,246.3,243.4,273688.3,1415249.5,5,
VK3RDU,146.8500,-0.6,,FM,Mt Major,145.694467,-36.36158967,0,QF23up33if,573568,239.6,233.8,173577.8,1169533.4,5,
VK3RDU,438.0750,-5,,FM,Mt Major,145.694467,-36.36158967,0,QF23up33if,573568,239.6,233.8,173577.8,1169533.4,5,
VK3RDU,439.8750,-5,,FM,Mt Major,145.694467,-36.36158967,0,QF23up33if,573568,239.6,233.8,173577.8,1169533.4,5,
VK3RDX,439.6000,-5,91.5Hz,FM,Mt Waverley,145.1381244,-37.87446577,0,QF22nd60nd,705474,229.2,223.9,16298.4,1333182.5,5,
VK3REB,146.9000,-0.6,,FM,Mt Nowa Nowa,148.0909009,-37.6927986,0,QF42bh03vr,509361,212.7,203.8,275392.7,1184153.2,5,
VK3REC,147.1750,0.6,,FM,Olinda,145.3642271,-37.85786446,0,QF22qd34qc,688612,228.3,222.8,35090.8,1320102.6,5,
VK3REG,146.6500,-0.6,,FM,Mt Cann,148.9786978,-37.64672754,0,QF42li74ks,465192,205.0,195.0,353884.1,1149375.8,5,
VK3REG,438.0250,-5,,FM,Mt Cann,148.9786978,-37.64672754,0,QF42li74ks,465192,205.0,195.0,353884.1,1149375.8,5,
VK3REM,147.1500,0.6,,FM,Maramingo Hill,149.5526155,-37.41091362,0,QF42so61hj,420708,200.4,189.3,407078.7,1107823.7,5,
VK3RFY,147.4250,0,91.5Hz,FM,Hillside,144.7285569,-37.69462239,0,QF22ih73kg,723184,232.2,227.2,25016.2,1338938.9,5,
VK3RFY,438.4000,-5,91.5Hz,FM,Hillside,144.7285569,-37.69462239,0,QF22ih73kg,723184,232.2,227.2,25016.2,1338938.9,5,
VK3RGC,147.1250,0.6,91.5Hz,FM,Montpellier,144.313919,-38.15716793,0,QF21du72qg,782385,230.6,225.9,69058.4,1401837.8,5,
VK3RGC,439.5750,-5,91.5Hz,FM,Montpellier,144.313919,-38.15716793,0,QF21du72qg,782385,230.6,225.9,69058.4,1401837.8,5,
VK3RGC,439.5750,-5,91.5Hz,P25 (NAC = 293),Montpellier,144.313919,-38.15716793,0,QF21du72qg,782385,230.6,225.9,69058.4,1401837.8,5,
VK3RGH,1273.2500,20,,FM,Green Hill,144.4257447,-37.18627244,0,QF22ft15ch,716600,237.2,232.5,84633.0,1312208.4,5,
VK3RGH,146.8750,-0.6,91.5Hz,FM,Green Hill,144.4257447,-37.18627244,0,QF22ft15ch,716600,237.2,232.5,84633.0,1312208.4,5,
