Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,Mode,TStep,Skip,Comment,URCALL,RPT1CALL,RPT2CALL
525,VK7RAK 2 Gagebrook,146.8000,-,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK7RAK 2 Gagebrook,,VK7RAK 2,
526,VK7RBI 2 Alonnah,147.3000,+,0.000,TSQL,114.8,114.8,023,NN,FM,5.00,S,VK7RBI 2 Alonnah,,VK7RBI 2,
527,VK7RCR 2 Lenah Valley,147.8750,-,1.800,TSQL,123,123,023,NN,FM,5.00,S,VK7RCR 2 Lenah Valley,,VK7RCR 2,
528,VK7REC 2 Snow Hill,146.9000,-,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK7REC 2 Snow Hill,,VK7REC 2,
529,VK7RHT 2 Snug Tiers,146.8500,-,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK7RHT 2 Snug Tiers,,VK7RHT 2,
530,VK7RMD 2 Mt Duncan,146.6250,-,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK7RMD 2 Mt Duncan,,VK7RMD 2,
531,VK7RNW 2 Ulverstone West,146.7500,-,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK7RNW 2 Ulverstone West,,VK7RNW 2,
532,VK7RTV 2 Stowport,146.7750,-,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK7RTV 2 Stowport,,VK7RTV 2,
533,VK7RVP 2 St Valentines Peak,146.7250,-,0.600,TSQL,91.5,91.5,023,NN,FM,5.00,S,VK7RVP 2 St Valentines Peak,,VK7RVP 2,
534,VK7RWC 2 Mt Read,147.0750,+,0.600,TSQL,123,123,023,NN,FM,5.00,S,VK7RWC 2 Mt Read,,VK7RWC 2,
535,VK7RAB 7 portable,438.5500,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK7RAB 7 portable,,VK7RAB 7,
536,VK7RAC 7 Table Cape,438.6500,-,5.000,TSQL,141.3,141.3,023,NN,FM,5.00,S,VK7RAC 7 Table Cape,,VK7RAC 7,
537,VK7RAF 7 Mt Faulkner,438.5500,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK7RAF 7 Mt Faulkner,,VK7RAF 7,
538,VK7RAK 7 Gagebrook,438.7000,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK7RAK 7 Gagebrook,,VK7RAK 7,
539,VK7RAL 7 Companion Hill,439.9000,-,5.000,TSQL,141.3,141.3,023,NN,FM,5.00,S,VK7RAL 7 Companion Hill,,VK7RAL 7,
540,VK7RBH 7 Ben Lomond,438.0500,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK7RBH 7 Ben Lomond,,VK7RBH 7,
541,VK7RCH 7 Grey Mtn,438.5750,-,5.000,TSQL,123,123,023,NN,FM,5.00,S,VK7RCH 7 Grey Mtn,,VK7RCH 7,
542,VK7RCR 7 Lenah Valley,438.5250,-,5.000,TSQL,91.5,91.5,023,NN,FM,5.00,S,VK7RCR 7 Lenah Valley,,VK7RCR 7,
543,VK7RDR 7 Dazzler Range,439.7750,-,5.000,TSQL,91.5,91.5,023,NN,FM,5.00,S,VK7RDR 7 Dazzler Range,,VK7RDR 7,
544,VK7RDS 7 Mt Nelson,439.7500,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK7RDS 7 Mt Nelson,,VK7RDS 7,
545,VK7REC 7 Snow Hill,439.7000,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK7REC 7 Snow Hill,,VK7REC 7,
546,VK7RIN 7 Barren Tier,438.5000,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK7RIN 7 Barren Tier,,VK7RIN 7,
547,VK7RMD 7 Mt Duncan,438.6000,-,5.000,TSQL,141.3,141.3,023,NN,FM,5.00,S,VK7RMD 7 Mt Duncan,,VK7RMD 7,
548,VK7RML 7 Mt Lloyd,439.9500,-,5.000,TSQL,141.3,141.3,023,NN,FM,5.00,S,VK7RML 7 Mt Lloyd,,VK7RML 7,
549,VK7RTC 7 Mt Wellington,439.8250,-,5.000,TSQL,91.5,91.5,023,NN,FM,5.00,S,VK7RTC 7 Mt Wellington,,VK7RTC 7,
550,APRSAU APRSAU,145.1750,,0,,88.5,88.5,023,NN,FM,5.00,S,APRSAU APRSAU,,APRSAU,
551,APRWIC WicenPkt,145.2000,,0,,88.5,88.5,023,NN,FM,5.00,S,APRWIC WicenPkt,,APRWIC,
552,APRISS APRISS,145.8250,,0,,88.5,88.5,023,NN,FM,5.00,S,APRISS APRISS,,APRISS,
553,APRSAR APRSAR,144.9300,,0,,88.5,88.5,023,NN,FM,5.00,S,APRSAR APRSAR,,APRSAR,
554,APRSBR APRSBR,145.5750,,0,,88.5,88.5,023,NN,FM,5.00,S,APRSBR APRSBR,,APRSBR,
555,APRSCN APRSCN,144.6400,,0,,88.5,88.5,023,NN,FM,5.00,S,APRSCN APRSCN,,APRSCN,
556,APRSCR APRSCR,144.8000,,0,,88.5,88.5,023,NN,FM,5.00,S,APRSCR APRSCR,,APRSCR,
557,APRSEU APRSEU,144.8000,,0,,88.5,88.5,023,NN,FM,5.00,S,APRSEU APRSEU,,APRSEU,
558,APRSJP APRSJP,144.6600,,0,,88.5,88.5,023,NN,FM,5.00,S,APRSJP APRSJP,,APRSJP,
559,APRSKO APRSKO,144.6200,,0,,88.5,88.5,023,NN,FM,5.00,S,APRSKO APRSKO,,APRSKO,
560,APRSNZ APRSNZ,144.5750,,0,,88.5,88.5,023,NN,FM,5.00,S,APRSNZ APRSNZ,,APRSNZ,
561,APRSTH APRSTH,144.5250,,0,,88.5,88.5,023,NN,FM,5.00,S,APRSTH APRSTH,,APRSTH,
562,APRSUS APRSUS,144.3900,,0,,88.5,88.5,023,NN,FM,5.00,S,APRSUS APRSUS,,APRSUS,
563,APRSVE APRSVE,145.0100,,0,,88.5,88.5,023,NN,FM,5.00,S,APRSVE APRSVE,,APRSVE,
564,VK3RSD B portable,438.2750,-,5.400,,88.5,88.5,023,NN,DV,5.00,S,VK3RSD B portable,CQCQCQ,VK3RSD B,VK3RSD G
565,VK3RSD C portable,146.8875,-,0.600,,88.5,88.5,023,NN,DV,5.00,S,VK3RSD C portable,CQCQCQ,VK3RSD C,VK3RSD G
566,VK3RWW B portable,438.1500,-,5.400,,88.5,88.5,023,NN,DV,5.00,S,VK3RWW B portable,CQCQCQ,VK3RWW B,VK3RWW G
567,VK3RWWAB portable,438.3000,-,5.400,,88.5,88.5,023,NN,DV,5.00,S,VK3RWWAB portable,CQCQCQ,VK3RWWAB,VK3RWW G
568,S27125 S27125,432.7125,,0,,88.5,88.5,023,NN,FM,5.00,S,S27125 S27125,,S27125,
569,S7025 S7025,147.0250,,0,,88.5,88.5,023,NN,FM,5.00,S,S7025 S7025,,S7025,
570,S7625 S7625,147.6250,,0,,88.5,88.5,023,NN,FM,5.00,S,S7625 S7625,,S7625,
571,S81125 S81125,438.1125,,0,,88.5,88.5,023,NN,FM,5.00,S,S81125 S81125,,S81125,
572,W3800 W3800,433.8000,,0,,88.5,88.5,023,NN,FM,5.00,S,W3800 W3800,,W3800,
573,W7125 W7125,147.1250,,0,,88.5,88.5,023,NN,FM,5.00,S,W7125 W7125,,W7125,
574,W7150 W7150,147.1500,,0,,88.5,88.5,023,NN,FM,5.00,S,W7150 W7150,,W7150,
575,W7175 W7175,147.1750,,0,,88.5,88.5,023,NN,FM,5.00,S,W7175 W7175,,W7175,
576,W7500 W7500,147.5000,,0,,88.5,88.5,023,NN,FM,5.00,S,W7500 W7500,,W7500,
577,W7725 W7725,147.7250,,0,,88.5,88.5,023,NN,FM,5.00,S,W7725 W7725,,W7725,
578,W7750 W7750,147.7500,,0,,88.5,88.5,023,NN,FM,5.00,S,W7750 W7750,,W7750,
579,W7775 W7775,147.7750,,0,,88.5,88.5,023,NN,FM,5.00,S,W7775 W7775,,W7775,
580,W8275 W8275,438.2750,,0,,88.5,88.5,023,NN,FM,5.00,S,W8275 W8275,,W8275,
581,W8625 W8625,438.6250,,0,,88.5,88.5,023,NN,FM,5.00,S,W8625 W8625,,W8625,
582,W8800 W8800,438.8000,,0,,88.5,88.5,023,NN,FM,5.00,S,W8800 W8800,,W8800,
583,W9925 W9925,439.9250,,0,,88.5,88.5,023,NN,FM,5.00,S,W9925 W9925,,W9925,
584,W9975 W9975,439.9750,,0,,88.5,88.5,023,NN,FM,5.00,S,W9975 W9975,,W9975,
585,VK1RWP 2 portable,147.1250,+,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK1RWP 2 portable,,VK1RWP 2,
586,VK1RWPA2 portable,147.1500,+,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK1RWPA2 portable,,VK1RWPA2,
587,VK1RWPB2 portable,147.1750,+,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK1RWPB2 portable,,VK1RWPB2,
588,VK2RAV 2 portable,147.1250,+,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK2RAV 2 portable,,VK2RAV 2,
589,VK2RAVA2 portable,147.1500,+,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK2RAVA2 portable,,VK2RAVA2,
590,VK2RAVB2 portable,147.1750,+,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK2RAVB2 portable,,VK2RAVB2,
591,VK2REP 2 portable,147.1750,+,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK2REP 2 portable,,VK2REP 2,
592,VK2RFI 2 portable,147.1750,+,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK2RFI 2 portable,,VK2RFI 2,
593,VK3RPW 2 portable,146.9250,-,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK3RPW 2 portable,,VK3RPW 2,
594,VK3RSR 2 portable,146.9750,-,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK3RSR 2 portable,,VK3RSR 2,
595,VK3RWE 2 portable,146.9250,-,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK3RWE 2 portable,,VK3RWE 2,
596,VK3RWEA2 portable,147.3000,+,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK3RWEA2 portable,,VK3RWEA2,
597,VK3RWI 2 portable,146.9250,-,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK3RWI 2 portable,,VK3RWI 2,
598,VK3RWP 2 portable,146.9250,-,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK3RWP 2 portable,,VK3RWP 2,
599,VK3RWPA2 portable,147.3000,+,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK3RWPA2 portable,,VK3RWPA2,
600,VK3RWR 2 portable,146.9250,-,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK3RWR 2 portable,,VK3RWR 2,
601,VK3RWRA2 portable,147.3000,+,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK3RWRA2 portable,,VK3RWRA2,
602,VK4RWI 2 portable,147.1500,+,0.600,,88.5,88.5,023,NN,FM,5.00,S,VK4RWI 2 portable,,VK4RWI 2,
603,WicenPkt WICENP,145.2000,,0,,88.5,88.5,023,NN,FM,5.00,S,WicenPkt WICENP,,WicenPkt,
604,VK1RWP 7 portable,439.9250,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK1RWP 7 portable,,VK1RWP 7,
605,VK1RWPA7 portable,439.9750,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK1RWPA7 portable,,VK1RWPA7,
606,VK2RAF 7 portable,439.9250,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK2RAF 7 portable,,VK2RAF 7,
607,VK2RAH 7 portable,439.8750,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK2RAH 7 portable,,VK2RAH 7,
608,VK2RAV 7 portable,439.5250,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK2RAV 7 portable,,VK2RAV 7,
609,VK2RFI 7 portable,439.6250,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK2RFI 7 portable,,VK2RFI 7,
610,VK3RBN 7 Burrumbeet,438.3500,-,5.000,TSQL,91.5,91.5,023,NN,FM,5.00,S,VK3RBN 7 Burrumbeet,,VK3RBN 7,
611,VK3RPW 7 portable,438.2750,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK3RPW 7 portable,,VK3RPW 7,
612,VK3RPWA7 portable,438.6250,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK3RPWA7 portable,,VK3RPWA7,
613,VK3RSS 7 portable,439.9750,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK3RSS 7 portable,,VK3RSS 7,
614,VK3RWE 7 portable,438.2750,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK3RWE 7 portable,,VK3RWE 7,
615,VK3RWEA7 portable,438.6250,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK3RWEA7 portable,,VK3RWEA7,
616,VK3RWI 7 portable,438.2750,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK3RWI 7 portable,,VK3RWI 7,
617,VK3RWIA7 portable,438.6250,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK3RWIA7 portable,,VK3RWIA7,
618,VK3RWP 7 portable,438.6250,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK3RWP 7 portable,,VK3RWP 7,
619,VK3RWPA7 portable,439.9250,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK3RWPA7 portable,,VK3RWPA7,
620,VK3RWPB7 portable,439.9750,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK3RWPB7 portable,,VK3RWPB7,
621,VK3RWR 7 portable,438.2750,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK3RWR 7 portable,,VK3RWR 7,
622,VK3RWRA7 portable,438.6250,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK3RWRA7 portable,,VK3RWRA7,
623,VK4RWI 7 portable,438.6250,-,5.000,,88.5,88.5,023,NN,FM,5.00,S,VK4RWI 7 portable,,VK4RWI 7,
624,VK2HDX B DHAP,438.9500,+,0.0,,88.5,88.5,023,NN,DV,5.00,S,VK2HDX B DHAP,CQCQCQ,VK2HDX B,VK2HDX G
625,VK2HDX B Echo,438.9500,+,0.0,,88.5,88.5,023,NN,DV,5.00,S,VK2HDX B Echo,       E,VK2HDX B,VK2HDX G
626,VK2HDX B Status,438.9500,+,0.0,,88.5,88.5,023,NN,DV,5.00,S,VK2HDX B Status,       I,VK2HDX B,VK2HDX G
627,VK2HDX B Unlink,438.9500,+,0.0,,88.5,88.5,023,NN,DV,5.00,S,VK2HDX B Unlink,       U,VK2HDX B,VK2HDX G
628,VK2HDX B LinkR01A,438.9500,+,0.0,,88.5,88.5,023,NN,DV,5.00,S,VK2HDX B LinkR01A,REF001AL,VK2HDX B,VK2HDX G
629,VK2HDX B LinkD14B,438.9500,+,0.0,,88.5,88.5,023,NN,DV,5.00,S,VK2HDX B LinkD14B,DCS014BL,VK2HDX B,VK2HDX G
630,VK2PSF B DHAP,438.9500,+,0.0,,88.5,88.5,023,NN,DV,5.00,S,VK2PSF B DHAP,CQCQCQ,VK2PSF B,VK2PSF G
631,VK2PSF B Echo,438.9500,+,0.0,,88.5,88.5,023,NN,DV,5.00,S,VK2PSF B Echo,       E,VK2PSF B,VK2PSF G
632,VK2PSF B Status,438.9500,+,0.0,,88.5,88.5,023,NN,DV,5.00,S,VK2PSF B Status,       I,VK2PSF B,VK2PSF G
633,VK2PSF B Unlink,438.9500,+,0.0,,88.5,88.5,023,NN,DV,5.00,S,VK2PSF B Unlink,       U,VK2PSF B,VK2PSF G
634,VK2PSF B LinkR01A,438.9500,+,0.0,,88.5,88.5,023,NN,DV,5.00,S,VK2PSF B LinkR01A,REF001AL,VK2PSF B,VK2PSF G
635,VK2PSF B LinkD14B,438.9500,+,0.0,,88.5,88.5,023,NN,DV,5.00,S,VK2PSF B LinkD14B,DCS014BL,VK2PSF B,VK2PSF G
636,VK2PSF D dv4dst,441.0750,+,0.0,,88.5,88.5,023,NN,DV,5.00,S,VK2PSF D dv4dst,CQCQCQ,VK2PSF D,VK2PSF G
637,VK2PSF D Echo,441.0750,+,0.0,,88.5,88.5,023,NN,DV,5.00,S,VK2PSF D Echo,       E,VK2PSF D,VK2PSF G
638,VK2PSF D Status,441.0750,+,0.0,,88.5,88.5,023,NN,DV,5.00,S,VK2PSF D Status,       I,VK2PSF D,VK2PSF G
639,VK2PSF D Unlink,441.0750,+,0.0,,88.5,88.5,023,NN,DV,5.00,S,VK2PSF D Unlink,       U,VK2PSF D,VK2PSF G
640,VK2PSF D LinkR01A,441.0750,+,0.0,,88.5,88.5,023,NN,DV,5.00,S,VK2PSF D LinkR01A,REF001AL,VK2PSF D,VK2PSF G
641,VK2PSF D LinkD14B,441.0750,+,0.0,,88.5,88.5,023,NN,DV,5.00,S,VK2PSF D LinkD14B,DCS014BL,VK2PSF D,VK2PSF G
642,UHF-01 UHF-01,476.4250,+,0.75,,88.5,88.5,023,NN,FM,5.00,S,UHF-01 UHF-01,,UHF-01,
643,UHF-02 UHF-02,476.4500,+,0.75,,88.5,88.5,023,NN,FM,5.00,S,UHF-02 UHF-02,,UHF-02,
644,UHF-03 UHF-03,476.4750,+,0.75,,88.5,88.5,023,NN,FM,5.00,S,UHF-03 UHF-03,,UHF-03,
645,UHF-04 UHF-04,476.5000,+,0.75,,88.5,88.5,023,NN,FM,5.00,S,UHF-04 UHF-04,,UHF-04,
646,UHF-05 UHF-05,476.5250,+,0.75,,88.5,88.5,023,NN,FM,5.00,S,UHF-05 UHF-05,,UHF-05,
647,UHF-06 UHF-06,476.5500,+,0.75,,88.5,88.5,023,NN,FM,5.00,S,UHF-06 UHF-06,,UHF-06,
648,UHF-07 UHF-07,476.5750,+,0.75,,88.5,88.5,023,NN,FM,5.00,S,UHF-07 UHF-07,,UHF-07,
649,UHF-08 UHF-08,476.6000,+,0.75,,88.5,88.5,023,NN,FM,5.00,S,UHF-08 UHF-08,,UHF-08,
650,UHF-09 UHF-09,476.6250,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-09 UHF-09,,UHF-09,
651,UHF-10 UHF-10,476.6500,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-10 UHF-10,,UHF-10,
652,UHF-11 UHF-11,476.6750,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-11 UHF-11,,UHF-11,
653,UHF-12 UHF-12,476.7000,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-12 UHF-12,,UHF-12,
654,UHF-13 UHF-13,476.7250,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-13 UHF-13,,UHF-13,
655,UHF-14 UHF-14,476.7500,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-14 UHF-14,,UHF-14,
656,UHF-15 UHF-15,476.7750,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-15 UHF-15,,UHF-15,
657,UHF-16 UHF-16,476.8000,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-16 UHF-16,,UHF-16,
658,UHF-17 UHF-17,476.8250,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-17 UHF-17,,UHF-17,
659,UHF-18 UHF-18,476.8500,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-18 UHF-18,,UHF-18,
660,UHF-19 UHF-19,476.8750,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-19 UHF-19,,UHF-19,
661,UHF-20 UHF-20,476.9000,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-20 UHF-20,,UHF-20,
662,UHF-21 UHF-21,476.9250,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-21 UHF-21,,UHF-21,
663,UHF-22 UHF-22,476.9500,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-22 UHF-22,,UHF-22,
664,UHF-23 UHF-23,476.9750,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-23 UHF-23,,UHF-23,
665,UHF-24 UHF-24,477.0000,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-24 UHF-24,,UHF-24,
666,UHF-25 UHF-25,477.0250,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-25 UHF-25,,UHF-25,
667,UHF-26 UHF-26,477.0500,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-26 UHF-26,,UHF-26,
668,UHF-27 UHF-27,477.0750,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-27 UHF-27,,UHF-27,
669,UHF-28 UHF-28,477.1000,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-28 UHF-28,,UHF-28,
670,UHF-29 UHF-29,477.2250,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-29 UHF-29,,UHF-29,
671,UHF-30 UHF-30,477.2500,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-30 UHF-30,,UHF-30,
672,UHF-39 UHF-39,477.3750,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-39 UHF-39,,UHF-39,
673,UHF-40 UHF-40,477.4000,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-40 UHF-40,,UHF-40,
674,UHF-41 UHF-41,476.4375,+,0.75,,88.5,88.5,023,NN,FM,5.00,S,UHF-41 UHF-41,,UHF-41,
675,UHF-42 UHF-42,476.4625,+,0.75,,88.5,88.5,023,NN,FM,5.00,S,UHF-42 UHF-42,,UHF-42,
676,UHF-43 UHF-43,476.4875,+,0.75,,88.5,88.5,023,NN,FM,5.00,S,UHF-43 UHF-43,,UHF-43,
677,UHF-44 UHF-44,476.5125,+,0.75,,88.5,88.5,023,NN,FM,5.00,S,UHF-44 UHF-44,,UHF-44,
678,UHF-45 UHF-45,476.5375,+,0.75,,88.5,88.5,023,NN,FM,5.00,S,UHF-45 UHF-45,,UHF-45,
679,UHF-46 UHF-46,476.5625,+,0.75,,88.5,88.5,023,NN,FM,5.00,S,UHF-46 UHF-46,,UHF-46,
680,UHF-47 UHF-47,476.5875,+,0.75,,88.5,88.5,023,NN,FM,5.00,S,UHF-47 UHF-47,,UHF-47,
681,UHF-48 UHF-48,476.6125,+,0.75,,88.5,88.5,023,NN,FM,5.00,S,UHF-48 UHF-48,,UHF-48,
682,UHF-49 UHF-49,476.6375,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-49 UHF-49,,UHF-49,
683,UHF-50 UHF-50,476.6625,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-50 UHF-50,,UHF-50,
684,UHF-51 UHF-51,476.6875,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-51 UHF-51,,UHF-51,
685,UHF-52 UHF-52,476.7125,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-52 UHF-52,,UHF-52,
686,UHF-53 UHF-53,476.7375,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-53 UHF-53,,UHF-53,
687,UHF-54 UHF-54,476.7625,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-54 UHF-54,,UHF-54,
688,UHF-55 UHF-55,476.7875,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-55 UHF-55,,UHF-55,
689,UHF-56 UHF-56,476.8125,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-56 UHF-56,,UHF-56,
690,UHF-57 UHF-57,476.8375,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-57 UHF-57,,UHF-57,
691,UHF-58 UHF-58,476.8625,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-58 UHF-58,,UHF-58,
692,UHF-59 UHF-59,476.8875,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-59 UHF-59,,UHF-59,
693,UHF-60 UHF-60,476.9125,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-60 UHF-60,,UHF-60,
694,UHF-64 UHF-64,477.0125,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-64 UHF-64,,UHF-64,
695,UHF-65 UHF-65,477.0375,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-65 UHF-65,,UHF-65,
696,UHF-66 UHF-66,477.0625,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-66 UHF-66,,UHF-66,
697,UHF-67 UHF-67,477.0875,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-67 UHF-67,,UHF-67,
698,UHF-68 UHF-68,477.1125,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-68 UHF-68,,UHF-68,
699,UHF-69 UHF-69,477.1375,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-69 UHF-69,,UHF-69,
700,UHF-70 UHF-70,477.1625,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-70 UHF-70,,UHF-70,
701,UHF-79 UHF-79,477.3875,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-79 UHF-79,,UHF-79,
702,UHF-80 UHF-80,477.4125,,0,,88.5,88.5,023,NN,FM,5.00,S,UHF-80 UHF-80,,UHF-80,
703,VRA61R VRA61R,467.3500,-,10,TSQL,233.6,233.6,023,NN,FM,5.00,S,VRA61R VRA61R,,VRA61R,
704,VRA62S VRA62S,467.3500,,0,TSQL,233.6,233.6,023,NN,FM,5.00,S,VRA62S VRA62S,,VRA62S,
705,VRA66R VRA66R,467.3500,-,10,TSQL,218.1,218.1,023,NN,FM,5.00,S,VRA66R VRA66R,,VRA66R,
706,VRA67S VRA67S,467.3500,,0,TSQL,218.1,218.1,023,NN,FM,5.00,S,VRA67S VRA67S,,VRA67S,
707,WICEN01S WICU01,455.9125,,0,,88.5,88.5,023,NN,FM,5.00,S,WICEN01S WICU01,,WICEN01S,
708,WICEN02R WICU02,465.9125,-,10,,88.5,88.5,023,NN,FM,5.00,S,WICEN02R WICU02,,WICEN02R,
709,WICEN03S WICU03,465.9125,,0,,88.5,88.5,023,NN,FM,5.00,S,WICEN03S WICU03,,WICEN03S,
710,WICEN04R WICU04,455.9125,+,10,,88.5,88.5,023,NN,FM,5.00,S,WICEN04R WICU04,,WICEN04R,
711,WICEN11S WICU11,455.9125,,0,TSQL,123.0,123.0,023,NN,FM,5.00,S,WICEN11S WICU11,,WICEN11S,
712,WICEN12R WICU12,465.9125,-,10,TSQL,123.0,123.0,023,NN,FM,5.00,S,WICEN12R WICU12,,WICEN12R,
713,WICEN13S WICU13,465.9125,,0,TSQL,123.0,123.0,023,NN,FM,5.00,S,WICEN13S WICU13,,WICEN13S,
714,WICEN14R WICU14,455.9125,+,10,TSQL,123.0,123.0,023,NN,FM,5.00,S,WICEN14R WICU14,,WICEN14R,
715,WICEN21S WICU21,455.9125,,0,TSQL,103.5,103.5,023,NN,FM,5.00,S,WICEN21S WICU21,,WICEN21S,
716,WICEN22R WICU22,465.9125,-,10,TSQL,103.5,103.5,023,NN,FM,5.00,S,WICEN22R WICU22,,WICEN22R,
717,WICEN23S WICU23,465.9125,,0,TSQL,103.5,103.5,023,NN,FM,5.00,S,WICEN23S WICU23,,WICEN23S,
718,WICEN24R WICU24,455.9125,+,10,TSQL,103.5,103.5,023,NN,FM,5.00,S,WICEN24R WICU24,,WICEN24R,
719,WICEN31S WICU31,455.9125,,0,TSQL,151.4,151.4,023,NN,FM,5.00,S,WICEN31S WICU31,,WICEN31S,
720,WICEN32R WICU32,465.9125,-,10,TSQL,151.4,151.4,023,NN,FM,5.00,S,WICEN32R WICU32,,WICEN32R,
721,WICEN33S WICU33,465.9125,,0,TSQL,151.4,151.4,023,NN,FM,5.00,S,WICEN33S WICU33,,WICEN33S,
722,WICEN34R WICU34,455.9125,+,10,TSQL,151.4,151.4,023,NN,FM,5.00,S,WICEN34R WICU34,,WICEN34R,
723,WICEN41S WICU41,455.9125,,0,TSQL,167.9,167.9,023,NN,FM,5.00,S,WICEN41S WICU41,,WICEN41S,
724,WICEN42R WICU42,465.9125,-,10,TSQL,167.9,167.9,023,NN,FM,5.00,S,WICEN42R WICU42,,WICEN42R,
